Age,Annual Income,Gender,Home Owner,Marital Status,Monthly Billed Amount,Uses Voice Service
44,54428,Female,Yes,Married,86,No
57,112342,Male,Yes,Married,46,No
57,112342,Male,Yes,Married,46,No
55,57385,Male,Yes,Single,75,No
55,57385,Male,Yes,Single,75,No
52,2427,Female,Yes,Married,104,No
52,2427,Female,Yes,Married,104,No
22,141527,Male,Yes,Married,46,No
22,141527,Male,Yes,Married,46,No
20,86570,Male,No,Single,76,No
20,86570,Male,No,Single,76,No
20,86570,Male,No,Single,76,No
32,144484,Female,No,Single,35,No
32,144484,Female,No,Single,35,No
30,89526,Female,Yes,Married,64,No
30,89526,Female,Yes,Married,64,No
30,89526,Female,Yes,Married,64,No
68,228626,Female,Yes,Married,6,No
68,228626,Female,Yes,Married,6,No
66,173668,Female,Yes,Single,36,No
66,173668,Female,Yes,Single,36,No
66,173668,Female,Yes,Single,36,No
63,118711,Female,Yes,Married,65,Yes
63,118711,Female,Yes,Married,65,Yes
76,176625,Male,Yes,Married,24,No
76,176625,Male,Yes,Married,24,No
43,10767,Male,Yes,Single,116,No
43,10767,Male,Yes,Single,116,No
41,205810,Male,Yes,Married,25,No
41,205810,Male,Yes,Married,25,No
41,205810,Male,Yes,Married,25,No
25,207781,Male,Yes,Single,17,No
25,207781,Male,Yes,Single,17,No
23,152823,Male,No,Married,47,No
23,152823,Male,No,Married,47,No
21,97866,Female,Yes,Single,76,No
21,97866,Female,Yes,Single,76,No
19,42908,Female,No,Married,105,No
19,42908,Female,No,Married,105,No
69,239922,Female,Yes,Married,7,No
69,239922,Female,Yes,Married,7,No
66,184964,Male,Yes,Single,36,Yes
66,184964,Male,Yes,Single,36,Yes
64,130007,Male,No,Married,65,No
64,130007,Male,No,Married,65,No
48,131978,Male,No,Single,57,No
48,131978,Male,No,Single,57,No
46,77021,Male,Yes,Married,87,No
46,77021,Male,Yes,Married,87,No
44,22063,Male,Yes,Single,116,No
44,22063,Male,Yes,Single,116,No
42,217106,Female,Yes,Married,25,No
42,217106,Female,Yes,Married,25,No
12,106205,Male,Yes,Married,87,No
12,106205,Male,Yes,Married,87,No
24,164119,Female,Yes,Married,47,No
24,164119,Female,Yes,Married,47,No
22,109162,Female,No,Single,76,No
22,109162,Female,No,Single,76,No
20,54204,Male,Yes,Married,105,No
20,54204,Male,Yes,Married,105,No
57,193304,Female,Yes,Married,47,No
57,193304,Female,Yes,Married,47,No
55,138347,Female,Yes,Single,76,No
55,138347,Female,Yes,Single,76,No
67,196261,Male,Yes,Single,36,No
67,196261,Male,Yes,Single,36,No
37,85360,Female,Yes,Single,98,No
37,85360,Female,Yes,Single,98,No
35,30403,Male,No,Married,7,No
35,30403,Male,No,Married,7,No
33,225445,Male,Yes,Married,36,No
31,170488,Male,Yes,Single,66,Yes
31,170488,Male,Yes,Single,66,Yes
15,172459,Male,Yes,Single,58,No
15,172459,Male,Yes,Single,58,No
12,117501,Male,No,Single,87,No
12,117501,Male,No,Single,87,No
78,62544,Female,Yes,Married,116,No
78,62544,Female,Yes,Married,116,No
76,7586,Female,No,Single,26,No
76,7586,Female,No,Single,26,No
76,7586,Female,No,Single,26,No
60,9558,Female,Yes,Married,18,No
60,9558,Female,Yes,Married,18,No
58,204600,Female,Yes,Single,47,No
58,204600,Female,Yes,Single,47,No
56,149643,Male,Yes,Married,76,No
56,149643,Male,Yes,Married,76,No
54,94685,Male,No,Single,106,No
54,94685,Male,No,Single,106,No
54,94685,Male,No,Single,106,No
38,96656,Male,No,Married,98,No
36,41699,Male,Yes,Single,7,No
36,41699,Male,Yes,Single,7,No
34,236741,Female,Yes,Married,36,Yes
34,236741,Female,Yes,Married,36,Yes
31,181784,Female,Yes,Single,66,No
31,181784,Female,Yes,Single,66,No
16,183755,Female,Yes,Married,58,No
16,183755,Female,Yes,Married,58,No
16,183755,Female,Yes,Married,58,No
13,128797,Female,Yes,Single,87,No
13,128797,Female,Yes,Single,87,No
79,73840,Male,No,Married,117,No
79,73840,Male,No,Married,117,No
79,73840,Male,No,Married,117,No
49,212940,Female,Yes,Married,59,Yes
49,212940,Female,Yes,Married,59,Yes
49,212940,Female,Yes,Married,59,Yes
47,157982,Female,Yes,Single,88,No
47,157982,Female,Yes,Single,88,No
59,215896,Male,Yes,Single,47,No
59,215896,Male,Yes,Single,47,No
57,160939,Male,Yes,Married,77,No
57,160939,Male,Yes,Married,77,No
57,160939,Male,Yes,Married,77,No
26,50038,Female,Yes,Married,19,No
26,50038,Female,Yes,Married,19,No
24,245081,Male,No,Single,48,No
24,245081,Male,No,Single,48,No
34,248037,Female,Yes,Married,37,No
34,248037,Female,Yes,Married,37,No
72,137137,Male,Yes,Married,99,No
72,137137,Male,Yes,Married,99,No
70,82180,Female,Yes,Single,8,No
70,82180,Female,Yes,Single,8,No
68,27222,Female,Yes,Married,37,No
68,27222,Female,Yes,Married,37,No
66,222265,Male,No,Single,66,Yes
66,222265,Male,No,Single,66,Yes
48,169278,Male,Yes,Single,88,No
48,169278,Male,Yes,Single,88,No
43,59363,Male,Yes,Single,26,No
43,59363,Male,Yes,Single,26,No
27,61334,Male,No,Married,19,No
27,61334,Male,No,Married,19,No
25,6377,Male,Yes,Single,48,No
25,6377,Male,Yes,Single,48,No
23,201420,Female,Yes,Married,77,No
23,201420,Female,Yes,Married,77,No
23,201420,Female,Yes,Married,77,No
75,203391,Female,Yes,Single,70,No
75,203391,Female,Yes,Single,70,No
73,148433,Female,Yes,Married,99,No
73,148433,Female,Yes,Married,99,No
73,148433,Female,Yes,Married,99,No
71,93476,Female,Yes,Single,8,No
71,93476,Female,Yes,Single,8,No
69,38518,Male,No,Single,37,Yes
69,38518,Male,No,Single,37,Yes
69,38518,Male,No,Single,37,Yes
38,177618,Female,Yes,Married,99,No
38,177618,Female,Yes,Married,99,No
51,235532,Male,Yes,Married,59,No
51,235532,Male,Yes,Married,59,No
48,180574,Male,Yes,Single,88,No
48,180574,Male,Yes,Single,88,No
46,125617,Female,Yes,Single,117,No
46,125617,Female,Yes,Single,117,No
16,14717,Male,Yes,Married,59,Yes
16,14717,Male,Yes,Married,59,Yes
14,209759,Male,No,Married,89,No
14,209759,Male,No,Married,89,No
26,17673,Female,No,Married,48,No
26,17673,Female,No,Married,48,No
26,17673,Female,No,Married,48,No
62,101815,Female,Yes,Single,19,No
62,101815,Female,Yes,Single,19,No
59,46858,Female,Yes,Married,49,No
59,46858,Female,Yes,Married,49,No
59,46858,Female,Yes,Married,49,No
57,241900,Female,Yes,Single,78,No
57,241900,Female,Yes,Single,78,No
41,243871,Female,Yes,Married,70,No
41,243871,Female,Yes,Married,70,No
39,188914,Female,Yes,Single,99,No
39,188914,Female,Yes,Single,99,No
39,188914,Female,Yes,Single,99,No
37,133957,Male,Yes,Married,9,No
37,133957,Male,Yes,Married,9,No
35,78999,Male,Yes,Single,38,No
35,78999,Male,Yes,Single,38,No
19,80970,Male,Yes,Married,30,Yes
19,80970,Male,Yes,Married,30,Yes
12,166098,Female,Yes,Single,118,No
12,166098,Female,Yes,Single,118,No
65,168069,Female,Yes,Married,110,No
65,168069,Female,Yes,Married,110,No
34,57168,Male,Yes,Married,53,Yes
34,57168,Male,Yes,Married,53,Yes
56,198239,Male,Yes,Married,107,No
56,198239,Male,Yes,Married,107,No
54,143282,Female,Yes,Single,16,No
54,143282,Female,Yes,Single,16,No
54,143282,Female,Yes,Single,16,No
38,145253,Male,Yes,Married,9,No
38,145253,Male,Yes,Married,9,No
76,34352,Female,Yes,Married,71,No
76,34352,Female,Yes,Married,71,No
60,36323,Female,No,Single,63,No
60,36323,Female,No,Single,63,No
29,175423,Male,Yes,Single,6,No
29,175423,Male,Yes,Single,6,No
13,177394,Male,Yes,Single,118,No
13,177394,Male,Yes,Single,118,No
51,66494,Female,Yes,Single,60,Yes
51,66494,Female,Yes,Single,60,Yes
73,207564,Female,No,Married,115,No
73,207564,Female,No,Married,115,No
57,209535,Female,No,Single,107,No
57,209535,Female,No,Single,107,No
26,98635,Male,Yes,Married,49,No
26,98635,Male,Yes,Married,49,No
79,100606,Male,Yes,Single,42,No
79,100606,Male,Yes,Single,42,No
48,239705,Female,Yes,Single,104,No
48,239705,Female,Yes,Single,104,No
32,241676,Male,Yes,Married,97,No
32,241676,Male,Yes,Married,97,No
70,130776,Female,No,Married,39,No
70,130776,Female,No,Married,39,No
54,132747,Female,Yes,Married,31,Yes
54,132747,Female,Yes,Married,31,Yes
54,132747,Female,Yes,Married,31,Yes
24,21847,Male,Yes,Married,93,No
24,21847,Male,Yes,Married,93,No
24,21847,Male,Yes,Married,93,No
76,23818,Male,No,Single,86,No
76,23818,Male,No,Single,86,No
45,162917,Female,Yes,Single,28,No
45,162917,Female,Yes,Single,28,No
30,164888,Male,Yes,Married,20,No
30,164888,Male,Yes,Married,20,No
67,53988,Female,Yes,Single,82,No
67,53988,Female,Yes,Single,82,No
51,55959,Female,Yes,Married,75,No
51,55959,Female,Yes,Married,75,No
51,55959,Female,Yes,Married,75,No
21,195059,Male,No,Married,17,No
21,195059,Male,No,Married,17,No
73,197030,Male,No,Single,10,No
73,197030,Male,No,Single,10,No
43,86129,Female,Yes,Single,72,No
43,86129,Female,Yes,Single,72,No
43,86129,Female,Yes,Single,72,No
27,88100,Male,Yes,Single,64,No
27,88100,Male,Yes,Single,64,No
64,227200,Female,Yes,Single,6,No
64,227200,Female,Yes,Single,6,No
48,229171,Female,Yes,Married,119,No
48,229171,Female,Yes,Married,119,No
18,118271,Male,No,Married,61,Yes
18,118271,Male,No,Married,61,Yes
18,118271,Male,No,Married,61,Yes
70,120242,Female,Yes,Single,53,No
70,120242,Female,Yes,Single,53,No
40,9341,Female,Yes,Married,116,No
40,9341,Female,Yes,Married,116,No
24,11312,Male,Yes,Single,108,No
24,11312,Male,Yes,Single,108,No
62,150412,Female,Yes,Single,50,No
62,150412,Female,Yes,Single,50,No
62,150412,Female,Yes,Single,50,No
46,152383,Female,Yes,Married,43,No
46,152383,Female,Yes,Married,43,No
15,41482,Male,Yes,Married,105,No
15,41482,Male,Yes,Married,105,No
67,43453,Female,Yes,Married,97,No
67,43453,Female,Yes,Married,97,No
67,43453,Female,Yes,Married,97,No
37,182553,Male,No,Married,39,No
37,182553,Male,No,Married,39,No
21,184524,Male,No,Single,32,Yes
21,184524,Male,No,Single,32,Yes
59,73624,Female,Yes,Single,94,No
59,73624,Female,Yes,Single,94,No
43,75595,Female,Yes,Married,86,No
43,75595,Female,Yes,Married,86,No
12,214694,Male,Yes,Single,29,No
12,214694,Male,Yes,Single,29,No
65,216665,Female,Yes,Married,21,No
65,216665,Female,Yes,Married,21,No
34,105765,Male,No,Married,83,No
34,105765,Male,No,Married,83,No
18,107736,Male,Yes,Single,76,No
18,107736,Male,Yes,Single,76,No
56,246836,Female,Yes,Single,18,No
56,246836,Female,Yes,Single,18,No
40,248807,Female,Yes,Single,10,No
40,248807,Female,Yes,Single,10,No
40,248807,Female,Yes,Single,10,No
78,137906,Male,Yes,Single,72,No
78,137906,Male,Yes,Single,72,No
62,139877,Female,Yes,Married,65,No
62,139877,Female,Yes,Married,65,No
31,28977,Male,Yes,Married,7,No
31,28977,Male,Yes,Married,7,No
16,30948,Male,Yes,Single,0,No
16,30948,Male,Yes,Single,0,No
53,170047,Female,Yes,Married,62,Yes
53,170047,Female,Yes,Married,62,Yes
37,172019,Female,No,Single,54,No
37,172019,Female,No,Single,54,No
37,172019,Female,No,Single,54,No
59,63089,Female,Yes,Married,109,No
59,63089,Female,Yes,Married,109,No
59,63089,Female,Yes,Married,109,No
29,202189,Male,Yes,Married,51,No
29,202189,Male,Yes,Married,51,No
13,204160,Male,Yes,Married,43,No
13,204160,Male,Yes,Married,43,No
34,95230,Female,Yes,Single,98,No
34,95230,Female,Yes,Single,98,No
72,234330,Male,Yes,Single,40,No
72,234330,Male,Yes,Single,40,No
72,234330,Male,Yes,Single,40,No
56,236301,Female,Yes,Married,33,Yes
56,236301,Female,Yes,Married,33,Yes
78,127372,Male,Yes,Married,87,No
78,127372,Male,Yes,Married,87,No
48,16471,Female,Yes,Married,29,No
48,16471,Female,Yes,Married,29,No
48,16471,Female,Yes,Married,29,No
32,18442,Male,Yes,Single,22,No
32,18442,Male,Yes,Single,22,No
69,157542,Female,Yes,Single,84,No
69,157542,Female,Yes,Single,84,No
53,159513,Female,No,Single,76,No
53,159513,Female,No,Single,76,No
53,159513,Female,No,Single,76,No
23,48613,Male,Yes,Single,19,No
23,48613,Male,Yes,Single,19,No
75,50584,Male,Yes,Married,11,No
75,50584,Male,Yes,Married,11,No
45,189683,Female,Yes,Married,73,No
45,189683,Female,Yes,Married,73,No
29,191654,Male,Yes,Single,66,No
29,191654,Male,Yes,Single,66,No
51,82725,Female,No,Single,0,No
51,82725,Female,No,Single,0,No
20,221824,Male,Yes,Single,62,Yes
20,221824,Male,Yes,Single,62,Yes
72,223795,Male,Yes,Married,55,No
72,223795,Male,Yes,Married,55,No
42,112895,Female,Yes,Married,117,No
42,112895,Female,Yes,Married,117,No
26,114866,Male,Yes,Single,110,No
26,114866,Male,Yes,Single,110,No
64,3966,Female,Yes,Married,52,No
64,3966,Female,Yes,Married,52,No
48,5937,Female,Yes,Single,44,No
48,5937,Female,Yes,Single,44,No
17,145036,Male,Yes,Single,106,No
17,145036,Male,Yes,Single,106,No
70,147007,Male,No,Married,99,No
70,147007,Male,No,Married,99,No
39,36107,Female,Yes,Married,41,No
39,36107,Female,Yes,Married,41,No
23,38078,Male,Yes,Married,33,Yes
23,38078,Male,Yes,Married,33,Yes
61,177178,Female,Yes,Married,95,No
61,177178,Female,Yes,Married,95,No
45,179149,Female,Yes,Single,88,No
45,179149,Female,Yes,Single,88,No
15,68248,Male,No,Single,30,No
15,68248,Male,No,Single,30,No
67,70219,Male,No,Married,23,No
67,70219,Male,No,Married,23,No
21,211290,Male,Yes,Married,77,No
21,211290,Male,Yes,Married,77,No
58,100389,Female,Yes,Married,19,No
58,100389,Female,Yes,Married,19,No
58,100389,Female,Yes,Married,19,No
42,102361,Female,Yes,Single,12,No
42,102361,Female,Yes,Single,12,No
12,241460,Male,No,Single,74,No
12,241460,Male,No,Single,74,No
64,243431,Female,Yes,Single,66,No
64,243431,Female,Yes,Single,66,No
34,132531,Female,Yes,Single,9,No
34,132531,Female,Yes,Single,9,No
18,134502,Male,No,Married,1,No
18,134502,Male,No,Married,1,No
55,23601,Female,Yes,Married,63,Yes
55,23601,Female,Yes,Married,63,Yes
39,25572,Female,Yes,Single,56,No
39,25572,Female,Yes,Single,56,No
61,166643,Female,Yes,Single,110,No
61,166643,Female,Yes,Single,110,No
31,55743,Male,No,Single,52,No
31,55743,Male,No,Single,52,No
15,57714,Male,No,Married,45,No
15,57714,Male,No,Married,45,No
15,57714,Male,No,Married,45,No
53,196813,Female,Yes,Married,107,No
53,196813,Female,Yes,Married,107,No
37,198784,Female,Yes,Married,100,Yes
37,198784,Female,Yes,Married,100,Yes
74,87884,Male,Yes,Married,42,No
74,87884,Male,Yes,Married,42,No
58,89855,Female,Yes,Single,34,No
58,89855,Female,Yes,Single,34,No
12,230926,Male,Yes,Married,89,No
12,230926,Male,Yes,Married,89,No
50,120025,Female,Yes,Single,31,No
50,120025,Female,Yes,Single,31,No
71,11096,Male,Yes,Married,85,No
71,11096,Male,Yes,Married,85,No
56,13067,Female,Yes,Single,78,No
56,13067,Female,Yes,Single,78,No
25,152166,Male,Yes,Single,20,No
25,152166,Male,Yes,Single,20,No
77,154137,Male,Yes,Single,13,No
77,154137,Male,Yes,Single,13,No
77,154137,Male,Yes,Single,13,No
47,43237,Female,No,Single,75,No
47,43237,Female,No,Single,75,No
31,45208,Female,No,Married,67,No
31,45208,Female,No,Married,67,No
69,184308,Male,Yes,Married,9,No
69,184308,Male,Yes,Married,9,No
53,186279,Female,Yes,Single,2,No
53,186279,Female,Yes,Single,2,No
22,75378,Male,Yes,Married,64,Yes
22,75378,Male,Yes,Married,64,Yes
75,77349,Male,Yes,Single,56,No
75,77349,Male,Yes,Single,56,No
44,216449,Female,No,Single,119,No
44,216449,Female,No,Single,119,No
28,218420,Female,Yes,Married,111,No
28,218420,Female,Yes,Married,111,No
66,107520,Male,Yes,Married,53,No
66,107520,Male,Yes,Married,53,No
50,109491,Female,Yes,Married,46,No
50,109491,Female,Yes,Married,46,No
20,248590,Male,Yes,Married,108,No
20,248590,Male,Yes,Married,108,No
72,561,Male,Yes,Single,100,Yes
72,561,Male,Yes,Single,100,Yes
41,139661,Female,Yes,Single,42,No
41,139661,Female,Yes,Single,42,No
63,30731,Female,Yes,Single,97,No
63,30731,Female,Yes,Single,97,No
63,30731,Female,Yes,Single,97,No
47,32703,Female,No,Married,90,No
47,32703,Female,No,Married,90,No
69,173773,Male,Yes,Single,24,No
69,173773,Male,Yes,Single,24,No
23,64844,Male,Yes,Single,79,No
23,64844,Male,Yes,Single,79,No
60,203943,Female,No,Single,21,No
60,203943,Female,No,Single,21,No
44,205914,Female,Yes,Married,13,No
44,205914,Female,Yes,Married,13,No
14,95014,Male,Yes,Married,75,No
14,95014,Male,Yes,Married,75,No
66,96985,Male,Yes,Single,68,No
66,96985,Male,Yes,Single,68,No
36,236085,Female,Yes,Single,10,No
36,236085,Female,Yes,Single,10,No
36,236085,Female,Yes,Single,10,No
20,238056,Male,Yes,Single,3,No
20,238056,Male,Yes,Single,3,No
55,72198,Male,Yes,Married,94,No
55,72198,Male,Yes,Married,94,No
68,130112,Female,Yes,Married,53,No
68,130112,Female,Yes,Married,53,No
66,75154,Female,Yes,Single,83,No
66,75154,Female,Yes,Single,83,No
63,20197,Male,No,Single,112,No
63,20197,Male,No,Single,112,No
63,20197,Male,No,Single,112,No
43,162253,Male,Yes,Married,43,No
43,162253,Male,Yes,Married,43,No
41,107296,Male,Yes,Single,72,No
41,107296,Male,Yes,Single,72,No
79,246395,Female,Yes,Married,14,No
79,246395,Female,Yes,Married,14,No
76,191438,Male,No,Married,43,No
76,191438,Male,No,Married,43,No
74,136480,Male,Yes,Single,72,Yes
74,136480,Male,Yes,Single,72,Yes
56,83494,Male,Yes,Single,94,No
56,83494,Male,Yes,Single,94,No
54,28537,Female,Yes,Married,3,No
54,28537,Female,Yes,Married,3,No
52,223579,Female,Yes,Single,32,No
52,223579,Female,Yes,Single,32,No
52,223579,Female,Yes,Single,32,No
36,225550,Female,Yes,Married,25,No
36,225550,Female,Yes,Married,25,No
34,170593,Female,No,Single,54,No
34,170593,Female,No,Single,54,No
32,115635,Male,Yes,Married,83,No
32,115635,Male,Yes,Married,83,No
14,62649,Male,Yes,Married,105,No
14,62649,Male,Yes,Married,105,No
77,202734,Female,Yes,Married,43,No
77,202734,Female,Yes,Married,43,No
75,147776,Female,No,Single,72,No
75,147776,Female,No,Single,72,No
57,94790,Female,Yes,Single,94,Yes
57,94790,Female,Yes,Single,94,Yes
55,39833,Female,Yes,Married,3,No
55,39833,Female,Yes,Married,3,No
53,234875,Male,No,Single,33,No
53,234875,Male,No,Single,33,No
22,123975,Female,Yes,Single,95,No
22,123975,Female,Yes,Single,95,No
22,123975,Female,Yes,Single,95,No
35,181889,Male,Yes,Single,54,No
35,181889,Male,Yes,Single,54,No
33,126931,Male,Yes,Married,83,No
33,126931,Male,Yes,Married,83,No
33,126931,Male,Yes,Married,83,No
70,16031,Female,Yes,Married,25,No
70,16031,Female,Yes,Married,25,No
68,211074,Male,Yes,Single,55,No
68,211074,Male,Yes,Single,55,No
66,156116,Male,No,Married,84,No
66,156116,Male,No,Married,84,No
78,214030,Female,No,Married,43,No
78,214030,Female,No,Married,43,No
48,103130,Male,Yes,Married,106,No
48,103130,Male,Yes,Married,106,No
46,48172,Female,Yes,Single,15,No
46,48172,Female,Yes,Single,15,No
46,48172,Female,Yes,Single,15,No
44,243215,Female,Yes,Married,44,No
44,243215,Female,Yes,Married,44,No
41,188257,Female,Yes,Single,73,Yes
41,188257,Female,Yes,Single,73,Yes
25,190228,Female,Yes,Married,66,No
25,190228,Female,Yes,Married,66,No
25,190228,Female,Yes,Married,66,No
23,135271,Female,No,Single,95,No
23,135271,Female,No,Single,95,No
21,80313,Male,Yes,Married,4,No
21,80313,Male,Yes,Married,4,No
19,25356,Male,Yes,Single,33,No
19,25356,Male,Yes,Single,33,No
69,222370,Male,No,Single,55,No
69,222370,Male,No,Single,55,No
67,167412,Female,Yes,Married,84,No
67,167412,Female,Yes,Married,84,No
51,169383,Male,Yes,Single,77,No
51,169383,Male,Yes,Single,77,No
49,114426,Female,Yes,Married,106,No
49,114426,Female,Yes,Married,106,No
47,59468,Female,Yes,Single,15,No
47,59468,Female,Yes,Single,15,No
44,4511,Male,Yes,Single,44,No
44,4511,Male,Yes,Single,44,No
24,146567,Male,Yes,Married,95,Yes
24,146567,Male,Yes,Married,95,Yes
60,230709,Male,Yes,Married,66,Yes
60,230709,Male,Yes,Married,66,Yes
58,175752,Male,Yes,Married,95,No
58,175752,Male,Yes,Married,95,No
70,233666,Female,Yes,Married,55,No
70,233666,Female,Yes,Married,55,No
70,233666,Female,Yes,Married,55,No
68,178708,Female,No,Single,84,No
68,178708,Female,No,Single,84,No
37,67808,Male,Yes,Single,26,No
37,67808,Male,Yes,Single,26,No
35,12850,Female,Yes,Married,55,No
35,12850,Female,Yes,Married,55,No
33,207893,Female,Yes,Single,85,No
33,207893,Female,Yes,Single,85,No
45,15807,Male,Yes,Single,44,No
45,15807,Male,Yes,Single,44,No
15,154907,Female,Yes,Single,106,No
15,154907,Female,Yes,Single,106,No
13,99949,Male,No,Married,15,No
13,99949,Male,No,Married,15,No
79,44992,Male,Yes,Single,45,No
